,train,val,test
slide_817,True,False,False
slide_818,True,False,False
slide_820,True,False,False
slide_822,True,False,False
slide_823,True,False,False
slide_826,True,False,False
slide_827,True,False,False
slide_828,True,False,False
slide_830,True,False,False
slide_831,True,False,False
slide_832,True,False,False
slide_833,True,False,False
slide_834,True,False,False
slide_835,True,False,False
slide_837,True,False,False
slide_838,True,False,False
slide_839,True,False,False
slide_841,True,False,False
slide_842,True,False,False
slide_843,True,False,False
slide_845,True,False,False
slide_846,True,False,False
slide_848,True,False,False
slide_849,True,False,False
slide_850,True,False,False
slide_851,True,False,False
slide_854,True,False,False
slide_855,True,False,False
slide_856,True,False,False
slide_858,True,False,False
slide_859,True,False,False
slide_860,True,False,False
slide_861,True,False,False
slide_863,True,False,False
slide_864,True,False,False
slide_866,True,False,False
slide_868,True,False,False
slide_869,True,False,False
slide_870,True,False,False
slide_871,True,False,False
slide_872,True,False,False
slide_873,True,False,False
slide_874,True,False,False
slide_875,True,False,False
slide_876,True,False,False
slide_877,True,False,False
slide_879,True,False,False
slide_880,True,False,False
slide_881,True,False,False
slide_882,True,False,False
slide_885,True,False,False
slide_886,True,False,False
slide_887,True,False,False
slide_888,True,False,False
slide_894,True,False,False
slide_895,True,False,False
slide_896,True,False,False
slide_899,True,False,False
slide_901,True,False,False
slide_902,True,False,False
slide_903,True,False,False
slide_905,True,False,False
slide_906,True,False,False
slide_907,True,False,False
slide_908,True,False,False
slide_909,True,False,False
slide_910,True,False,False
slide_911,True,False,False
slide_912,True,False,False
slide_914,True,False,False
slide_915,True,False,False
slide_916,True,False,False
slide_918,True,False,False
slide_919,True,False,False
slide_920,True,False,False
slide_921,True,False,False
slide_923,True,False,False
slide_924,True,False,False
slide_925,True,False,False
slide_927,True,False,False
slide_928,True,False,False
slide_929,True,False,False
slide_930,True,False,False
slide_931,True,False,False
slide_932,True,False,False
slide_935,True,False,False
slide_936,True,False,False
slide_1,True,False,False
slide_11,True,False,False
slide_104,True,False,False
slide_106,True,False,False
slide_107,True,False,False
slide_108,True,False,False
slide_110,True,False,False
slide_111,True,False,False
slide_112,True,False,False
slide_113,True,False,False
slide_12,True,False,False
slide_114,True,False,False
slide_115,True,False,False
slide_117,True,False,False
slide_118,True,False,False
slide_119,True,False,False
slide_120,True,False,False
slide_121,True,False,False
slide_122,True,False,False
slide_123,True,False,False
slide_124,True,False,False
slide_128,True,False,False
slide_129,True,False,False
slide_130,True,False,False
slide_131,True,False,False
slide_132,True,False,False
slide_133,True,False,False
slide_14,True,False,False
slide_134,True,False,False
slide_135,True,False,False
slide_136,True,False,False
slide_137,True,False,False
slide_140,True,False,False
slide_141,True,False,False
slide_142,True,False,False
slide_143,True,False,False
slide_146,True,False,False
slide_148,True,False,False
slide_149,True,False,False
slide_150,True,False,False
slide_151,True,False,False
slide_152,True,False,False
slide_153,True,False,False
slide_16,True,False,False
slide_154,True,False,False
slide_155,True,False,False
slide_156,True,False,False
slide_157,True,False,False
slide_158,True,False,False
slide_159,True,False,False
slide_160,True,False,False
slide_161,True,False,False
slide_163,True,False,False
slide_17,True,False,False
slide_165,True,False,False
slide_166,True,False,False
slide_167,True,False,False
slide_168,True,False,False
slide_169,True,False,False
slide_170,True,False,False
slide_171,True,False,False
slide_172,True,False,False
