,train,val,test
0,slide_817,slide_912,slide_881
1,slide_818,slide_830,slide_859
2,slide_820,slide_910,slide_892
3,slide_821,slide_827,slide_893
4,slide_822,slide_931,slide_850
5,slide_823,slide_922,slide_908
6,slide_824,slide_831,slide_882
7,slide_826,slide_853,slide_923
8,slide_828,slide_889,slide_911
9,slide_832,slide_907,slide_887
10,slide_833,slide_929,slide_816
11,slide_834,slide_482,slide_268
12,slide_835,slide_219,slide_168
13,slide_836,slide_90,slide_477
14,slide_837,slide_293,slide_385
15,slide_838,slide_450,slide_432
16,slide_839,slide_233,slide_497
17,slide_841,slide_500,slide_484
18,slide_842,slide_441,slide_460
19,slide_843,slide_29,slide_296
20,slide_845,slide_93,slide_339
21,slide_846,slide_237,slide_380
22,slide_847,slide_422,slide_68
23,slide_848,slide_130,slide_273
24,slide_849,slide_169,slide_379
25,slide_851,slide_7,slide_16
26,slide_854,slide_179,slide_353
27,slide_855,slide_449,slide_363
28,slide_856,slide_33,slide_492
29,slide_858,slide_495,slide_142
30,slide_860,slide_368,slide_516
31,slide_861,slide_370,slide_285
32,slide_863,slide_298,slide_39
33,slide_864,slide_433,slide_366
34,slide_865,slide_420,slide_398
35,slide_866,slide_146,slide_153
36,slide_867,slide_133,slide_52
37,slide_868,slide_241,slide_419
38,slide_869,slide_151,slide_284
39,slide_870,slide_122,slide_112
40,slide_871,slide_429,slide_478
41,slide_872,slide_13,slide_310
42,slide_873,slide_412,slide_62
43,slide_874,slide_97,slide_463
44,slide_875,slide_91,slide_330
45,slide_876,slide_367,slide_393
46,slide_877,slide_502,slide_247
47,slide_878,slide_302,slide_281
48,slide_879,slide_94,slide_212
49,slide_880,slide_36,slide_1
50,slide_883,slide_350,slide_470
51,slide_885,slide_424,slide_3
52,slide_886,slide_183,slide_195
53,slide_888,slide_196,slide_22
54,slide_891,slide_362,slide_228
55,slide_894,slide_209,slide_208
56,slide_895,slide_177,slide_352
57,slide_896,slide_338,slide_119
58,slide_897,slide_223,slide_8
59,slide_898,slide_461,slide_496
60,slide_899,slide_253,slide_57
61,slide_901,slide_135,slide_381
62,slide_902,slide_681,slide_742
63,slide_903,slide_720,slide_752
64,slide_904,slide_529,slide_697
65,slide_905,slide_639,slide_682
66,slide_906,slide_807,slide_704
67,slide_909,slide_700,slide_614
68,slide_914,slide_606,slide_544
69,slide_915,slide_712,slide_583
70,slide_916,slide_578,slide_616
71,slide_917,slide_532,slide_702
72,slide_918,slide_527,slide_787
73,slide_919,slide_731,slide_597
74,slide_920,slide_732,slide_815
75,slide_921,slide_668,slide_659
76,slide_924,slide_792,slide_785
77,slide_925,slide_811,slide_556
78,slide_926,slide_721,slide_759
79,slide_927,slide_633,slide_735
80,slide_928,slide_634,slide_781
81,slide_930,slide_788,slide_695
82,slide_932,slide_772,slide_750
83,slide_933,slide_554,slide_519
84,slide_934,slide_786,slide_584
85,slide_935,slide_534,slide_585
86,slide_936,slide_535,slide_564
87,slide_0,slide_536,slide_684
88,slide_11,slide_537,slide_764
89,slide_104,slide_538,slide_599
90,slide_105,slide_539,
91,slide_106,slide_540,
92,slide_107,slide_736,
93,slide_108,slide_790,
94,slide_109,slide_576,
95,slide_110,slide_566,
96,slide_111,slide_567,
97,slide_113,slide_568,
98,slide_12,slide_569,
99,slide_114,slide_570,
100,slide_115,slide_571,
101,slide_116,slide_572,
102,slide_117,slide_573,
103,slide_118,slide_574,
104,slide_120,slide_580,
105,slide_121,,
106,slide_123,,
107,slide_124,,
108,slide_125,,
109,slide_126,,
110,slide_127,,
111,slide_128,,
112,slide_129,,
113,slide_131,,
114,slide_132,,
115,slide_14,,
116,slide_134,,
117,slide_136,,
118,slide_137,,
119,slide_138,,
120,slide_139,,
121,slide_140,,
122,slide_141,,
123,slide_143,,
124,slide_15,,
125,slide_144,,
126,slide_145,,
127,slide_147,,
128,slide_148,,
129,slide_149,,
130,slide_150,,
131,slide_152,,
132,slide_154,,
133,slide_155,,
