,train,val,test
slide_816,True,False,False
slide_818,True,False,False
slide_820,True,False,False
slide_821,True,False,False
slide_822,True,False,False
slide_823,True,False,False
slide_824,True,False,False
slide_826,True,False,False
slide_828,True,False,False
slide_831,True,False,False
slide_832,True,False,False
slide_833,True,False,False
slide_834,True,False,False
slide_835,True,False,False
slide_836,True,False,False
slide_837,True,False,False
slide_838,True,False,False
slide_839,True,False,False
slide_841,True,False,False
slide_842,True,False,False
slide_843,True,False,False
slide_845,True,False,False
slide_846,True,False,False
slide_847,True,False,False
slide_848,True,False,False
slide_849,True,False,False
slide_851,True,False,False
slide_853,True,False,False
slide_854,True,False,False
slide_855,True,False,False
slide_856,True,False,False
slide_860,True,False,False
slide_865,True,False,False
slide_866,True,False,False
slide_867,True,False,False
slide_868,True,False,False
slide_869,True,False,False
slide_870,True,False,False
slide_871,True,False,False
slide_873,True,False,False
slide_874,True,False,False
slide_875,True,False,False
slide_877,True,False,False
slide_878,True,False,False
slide_879,True,False,False
slide_881,True,False,False
slide_882,True,False,False
slide_883,True,False,False
slide_885,True,False,False
slide_886,True,False,False
slide_887,True,False,False
slide_888,True,False,False
slide_889,True,False,False
slide_892,True,False,False
slide_893,True,False,False
slide_895,True,False,False
slide_896,True,False,False
slide_897,True,False,False
slide_898,True,False,False
slide_899,True,False,False
slide_902,True,False,False
slide_903,True,False,False
slide_904,True,False,False
slide_906,True,False,False
slide_907,True,False,False
slide_908,True,False,False
slide_909,True,False,False
slide_910,True,False,False
slide_911,True,False,False
slide_912,True,False,False
slide_915,True,False,False
slide_916,True,False,False
slide_917,True,False,False
slide_919,True,False,False
slide_920,True,False,False
slide_921,True,False,False
slide_922,True,False,False
slide_923,True,False,False
slide_924,True,False,False
slide_925,True,False,False
slide_927,True,False,False
slide_928,True,False,False
slide_929,True,False,False
slide_931,True,False,False
slide_932,True,False,False
slide_933,True,False,False
slide_935,True,False,False
slide_0,True,False,False
slide_1,True,False,False
slide_11,True,False,False
slide_104,True,False,False
slide_105,True,False,False
slide_106,True,False,False
slide_107,True,False,False
slide_109,True,False,False
slide_110,True,False,False
slide_111,True,False,False
slide_113,True,False,False
slide_12,True,False,False
slide_114,True,False,False
slide_116,True,False,False
slide_117,True,False,False
slide_118,True,False,False
slide_119,True,False,False
slide_120,True,False,False
slide_121,True,False,False
slide_122,True,False,False
slide_124,True,False,False
slide_127,True,False,False
slide_128,True,False,False
slide_129,True,False,False
slide_130,True,False,False
slide_131,True,False,False
slide_132,True,False,False
slide_134,True,False,False
slide_135,True,False,False
slide_137,True,False,False
slide_139,True,False,False
slide_140,True,False,False
slide_141,True,False,False
slide_142,True,False,False
slide_144,True,False,False
slide_145,True,False,False
slide_146,True,False,False
slide_147,True,False,False
slide_148,True,False,False
slide_149,True,False,False
slide_150,True,False,False
slide_151,True,False,False
slide_152,True,False,False
slide_153,True,False,False
slide_16,True,False,False
slide_154,True,False,False
slide_155,True,False,False
slide_156,True,False,False
slide_158,True,False,False
slide_159,True,False,False
slide_160,True,False,False
slide_161,True,False,False
slide_163,True,False,False
slide_17,True,False,False
slide_164,True,False,False
slide_165,True,False,False
slide_166,True,False,False
slide_167,True,False,False
slide_169,True,False,False
slide_170,True,False,False
slide_171,True,False,False
slide_172,True,False,False
slide_173,True,False,False
slide_18,True,False,False
slide_174,True,False,False
slide_175,True,False,False
slide_176,True,False,False
slide_178,True,False,False
slide_179,True,False,False
slide_180,True,False,False
slide_181,True,False,False
slide_183,True,False,False
slide_19,True,False,False
slide_184,True,False,False
slide_185,True,False,False
slide_186,True,False,False
slide_187,True,False,False
slide_189,True,False,False
slide_191,True,False,False
slide_193,True,False,False
slide_20,True,False,False
slide_194,True,False,False
slide_195,True,False,False
slide_196,True,False,False
slide_197,True,False,False
slide_198,True,False,False
slide_199,True,False,False
slide_200,True,False,False
slide_201,True,False,False
slide_202,True,False,False
slide_203,True,False,False
slide_2,True,False,False
slide_204,True,False,False
slide_205,True,False,False
slide_207,True,False,False
slide_208,True,False,False
slide_210,True,False,False
slide_211,True,False,False
slide_212,True,False,False
slide_213,True,False,False
slide_215,True,False,False
slide_216,True,False,False
slide_217,True,False,False
slide_218,True,False,False
slide_219,True,False,False
slide_220,True,False,False
slide_222,True,False,False
slide_223,True,False,False
slide_23,True,False,False
slide_224,True,False,False
slide_225,True,False,False
slide_226,True,False,False
slide_227,True,False,False
slide_231,True,False,False
slide_24,True,False,False
slide_234,True,False,False
slide_235,True,False,False
slide_236,True,False,False
slide_237,True,False,False
slide_239,True,False,False
slide_240,True,False,False
slide_241,True,False,False
slide_242,True,False,False
slide_243,True,False,False
slide_244,True,False,False
slide_246,True,False,False
slide_247,True,False,False
slide_248,True,False,False
slide_249,True,False,False
slide_251,True,False,False
slide_252,True,False,False
slide_26,True,False,False
slide_254,True,False,False
slide_255,True,False,False
slide_256,True,False,False
slide_257,True,False,False
slide_258,True,False,False
slide_259,True,False,False
slide_261,True,False,False
slide_262,True,False,False
slide_27,True,False,False
slide_264,True,False,False
slide_265,True,False,False
slide_266,True,False,False
slide_267,True,False,False
slide_269,True,False,False
slide_270,True,False,False
slide_271,True,False,False
slide_273,True,False,False
slide_274,True,False,False
slide_275,True,False,False
slide_276,True,False,False
slide_277,True,False,False
slide_279,True,False,False
slide_281,True,False,False
slide_282,True,False,False
slide_29,True,False,False
slide_284,True,False,False
slide_285,True,False,False
slide_287,True,False,False
slide_289,True,False,False
slide_290,True,False,False
slide_291,True,False,False
slide_292,True,False,False
slide_293,True,False,False
slide_30,True,False,False
slide_294,True,False,False
slide_296,True,False,False
slide_297,True,False,False
slide_298,True,False,False
slide_299,True,False,False
slide_301,True,False,False
slide_302,True,False,False
slide_31,True,False,False
slide_304,True,False,False
slide_305,True,False,False
slide_306,True,False,False
slide_307,True,False,False
slide_308,True,False,False
slide_309,True,False,False
slide_310,True,False,False
slide_311,True,False,False
slide_312,True,False,False
slide_313,True,False,False
slide_32,True,False,False
slide_314,True,False,False
slide_315,True,False,False
slide_316,True,False,False
slide_318,True,False,False
slide_319,True,False,False
slide_320,True,False,False
slide_321,True,False,False
slide_322,True,False,False
slide_323,True,False,False
slide_33,True,False,False
slide_325,True,False,False
slide_326,True,False,False
slide_327,True,False,False
slide_331,True,False,False
slide_334,True,False,False
slide_335,True,False,False
slide_337,True,False,False
slide_338,True,False,False
slide_339,True,False,False
slide_340,True,False,False
slide_341,True,False,False
slide_342,True,False,False
slide_343,True,False,False
slide_344,True,False,False
slide_35,True,False,False
slide_345,True,False,False
slide_347,True,False,False
slide_348,True,False,False
slide_349,True,False,False
slide_351,True,False,False
slide_352,True,False,False
slide_354,True,False,False
