,train,val,test
0,slide_816,slide_922,slide_924
1,slide_817,slide_934,slide_898
2,slide_820,slide_842,slide_889
3,slide_822,slide_847,slide_818
4,slide_823,slide_886,slide_833
5,slide_826,slide_891,slide_853
6,slide_827,slide_874,slide_821
7,slide_828,slide_850,slide_887
8,slide_830,slide_896,slide_931
9,slide_831,slide_923,slide_901
10,slide_832,slide_824,slide_893
11,slide_834,slide_200,slide_484
12,slide_835,slide_436,slide_438
13,slide_836,slide_137,slide_124
14,slide_837,slide_185,slide_34
15,slide_838,slide_114,slide_496
16,slide_839,slide_509,slide_235
17,slide_841,slide_444,slide_108
18,slide_843,slide_129,slide_43
19,slide_845,slide_95,slide_450
20,slide_846,slide_499,slide_242
21,slide_848,slide_266,slide_372
22,slide_849,slide_354,slide_492
23,slide_851,slide_258,slide_455
24,slide_854,slide_339,slide_177
25,slide_855,slide_180,slide_249
26,slide_856,slide_300,slide_176
27,slide_858,slide_138,slide_218
28,slide_859,slide_322,slide_111
29,slide_860,slide_75,slide_323
30,slide_861,slide_193,slide_79
31,slide_863,slide_57,slide_80
32,slide_864,slide_60,slide_106
33,slide_865,slide_76,slide_400
34,slide_866,slide_50,slide_102
35,slide_867,slide_395,slide_445
36,slide_868,slide_224,slide_411
37,slide_869,slide_186,slide_41
38,slide_870,slide_416,slide_97
39,slide_871,slide_417,slide_217
40,slide_872,slide_304,slide_116
41,slide_873,slide_477,slide_315
42,slide_875,slide_107,slide_285
43,slide_876,slide_236,slide_184
44,slide_877,slide_421,slide_182
45,slide_878,slide_407,slide_375
46,slide_879,slide_245,slide_74
47,slide_880,slide_232,slide_448
48,slide_881,slide_226,slide_474
49,slide_882,slide_451,slide_47
50,slide_883,slide_174,slide_501
51,slide_885,slide_347,slide_19
52,slide_888,slide_9,slide_418
53,slide_892,slide_462,slide_378
54,slide_894,slide_150,slide_510
55,slide_895,slide_270,slide_443
56,slide_897,slide_321,slide_507
57,slide_899,slide_291,slide_505
58,slide_902,slide_473,slide_428
59,slide_903,slide_132,slide_325
60,slide_904,slide_307,slide_341
61,slide_905,slide_401,slide_178
62,slide_906,slide_267,slide_471
63,slide_907,slide_591,slide_584
64,slide_908,slide_648,slide_585
65,slide_909,slide_641,slide_760
66,slide_910,slide_794,slide_523
67,slide_911,slide_708,slide_566
68,slide_912,slide_612,slide_567
69,slide_914,slide_764,slide_568
70,slide_915,slide_802,slide_569
71,slide_916,slide_683,slide_570
72,slide_917,slide_669,slide_571
73,slide_918,slide_804,slide_572
74,slide_919,slide_696,slide_573
75,slide_920,slide_579,slide_574
76,slide_921,slide_619,slide_796
77,slide_925,slide_587,slide_795
78,slide_926,slide_814,slide_791
79,slide_927,slide_605,slide_810
80,slide_928,slide_598,slide_629
81,slide_929,slide_742,slide_601
82,slide_930,slide_586,slide_812
83,slide_932,slide_620,slide_737
84,slide_933,slide_600,slide_555
85,slide_935,slide_725,slide_752
86,slide_936,slide_786,slide_563
87,slide_0,slide_548,slide_745
88,slide_1,slide_549,slide_716
89,slide_11,slide_695,slide_613
90,slide_104,slide_550,slide_557
91,slide_105,,slide_649
92,slide_109,,slide_606
93,slide_110,,slide_754
94,slide_112,,slide_813
95,slide_113,,slide_603
96,slide_12,,slide_599
97,slide_115,,slide_744
98,slide_117,,slide_663
99,slide_118,,
100,slide_119,,
101,slide_120,,
102,slide_121,,
103,slide_122,,
104,slide_123,,
105,slide_13,,
106,slide_125,,
107,slide_126,,
108,slide_127,,
109,slide_128,,
110,slide_130,,
111,slide_131,,
112,slide_133,,
113,slide_14,,
114,slide_134,,
115,slide_135,,
116,slide_136,,
117,slide_139,,
118,slide_140,,
119,slide_141,,
120,slide_142,,
121,slide_143,,
122,slide_15,,
123,slide_144,,
124,slide_145,,
125,slide_146,,
126,slide_147,,
127,slide_148,,
128,slide_149,,
129,slide_151,,
130,slide_152,,
131,slide_153,,
132,slide_16,,
133,slide_154,,
134,slide_155,,
135,slide_156,,
136,slide_157,,
137,slide_158,,
138,slide_159,,
139,slide_160,,
140,slide_161,,
141,slide_162,,
142,slide_163,,
143,slide_17,,
144,slide_164,,
145,slide_165,,
