,train,val,test
0,slide_816,slide_874,slide_824
1,slide_817,slide_848,slide_935
2,slide_818,slide_925,slide_904
3,slide_820,slide_870,slide_873
4,slide_821,slide_875,slide_881
5,slide_822,slide_933,slide_851
6,slide_823,slide_831,slide_910
7,slide_826,slide_846,slide_847
8,slide_827,slide_912,slide_860
9,slide_828,slide_849,slide_838
10,slide_830,slide_919,slide_929
11,slide_832,slide_230,slide_513
12,slide_833,slide_507,slide_183
13,slide_834,slide_92,slide_232
14,slide_835,slide_341,slide_318
15,slide_836,slide_271,slide_472
16,slide_837,slide_430,slide_213
17,slide_839,slide_265,slide_96
18,slide_841,slide_336,slide_473
19,slide_842,slide_425,slide_144
20,slide_843,slide_300,slide_195
21,slide_845,slide_305,slide_446
22,slide_850,slide_72,slide_462
23,slide_853,slide_128,slide_236
24,slide_854,slide_298,slide_163
25,slide_855,slide_478,slide_451
26,slide_856,slide_389,slide_143
27,slide_858,slide_108,slide_386
28,slide_859,slide_481,slide_43
29,slide_861,slide_491,slide_175
30,slide_863,slide_416,slide_495
31,slide_864,slide_417,slide_343
32,slide_865,slide_517,slide_237
33,slide_866,slide_272,slide_279
34,slide_867,slide_314,slide_85
35,slide_868,slide_449,slide_412
36,slide_869,slide_306,slide_261
37,slide_871,slide_249,slide_147
38,slide_872,slide_431,slide_27
39,slide_876,slide_475,slide_13
40,slide_877,slide_515,slide_231
41,slide_878,slide_286,slide_342
42,slide_879,slide_287,slide_152
43,slide_880,slide_385,slide_280
44,slide_882,slide_365,slide_70
45,slide_883,slide_511,slide_290
46,slide_885,slide_326,slide_273
47,slide_886,slide_11,slide_508
48,slide_887,slide_142,slide_395
49,slide_888,slide_125,slide_276
50,slide_889,slide_429,slide_438
51,slide_891,slide_292,slide_378
52,slide_892,slide_289,slide_94
53,slide_893,slide_390,slide_185
54,slide_894,slide_203,slide_48
55,slide_895,slide_461,slide_258
56,slide_896,slide_500,slide_62
57,slide_897,slide_332,slide_83
58,slide_898,slide_476,slide_303
59,slide_899,slide_242,slide_233
60,slide_901,slide_57,slide_352
61,slide_902,slide_348,slide_368
62,slide_903,slide_112,slide_623
63,slide_905,slide_726,slide_658
64,slide_906,slide_727,slide_787
65,slide_907,slide_756,slide_576
66,slide_908,slide_728,slide_791
67,slide_909,slide_662,slide_648
68,slide_911,slide_553,slide_812
69,slide_914,slide_714,slide_718
70,slide_915,slide_646,slide_522
71,slide_916,slide_647,slide_757
72,slide_917,slide_686,slide_577
73,slide_918,slide_687,slide_600
74,slide_920,slide_688,slide_543
