,train,val,test
0,slide_816,slide_856,slide_922
1,slide_817,slide_837,slide_841
2,slide_820,slide_909,slide_910
3,slide_822,slide_881,slide_818
4,slide_823,slide_930,slide_887
5,slide_824,slide_845,slide_851
6,slide_826,slide_832,slide_933
7,slide_827,slide_855,slide_863
8,slide_828,slide_904,slide_908
9,slide_830,slide_925,slide_916
10,slide_831,slide_880,slide_821
11,slide_833,slide_431,slide_69
12,slide_834,slide_24,slide_131
13,slide_835,slide_491,slide_493
14,slide_836,slide_377,slide_457
15,slide_838,slide_487,slide_231
16,slide_839,slide_276,slide_6
17,slide_842,slide_146,slide_222
18,slide_843,slide_174,slide_333
19,slide_846,slide_419,slide_425
20,slide_847,slide_134,slide_184
21,slide_848,slide_412,slide_61
22,slide_849,slide_395,slide_402
23,slide_850,slide_300,slide_428
24,slide_853,slide_77,slide_182
25,slide_854,slide_513,slide_295
26,slide_858,slide_107,slide_350
27,slide_859,slide_362,slide_263
28,slide_860,slide_338,slide_95
29,slide_861,slide_43,slide_388
30,slide_864,slide_374,slide_60
31,slide_865,slide_228,slide_74
32,slide_866,slide_151,slide_447
33,slide_867,slide_118,slide_458
34,slide_868,slide_223,slide_138
35,slide_869,slide_28,slide_66
36,slide_870,slide_305,slide_254
37,slide_871,slide_456,slide_241
38,slide_872,slide_505,slide_153
39,slide_873,slide_492,slide_244
40,slide_874,slide_324,slide_53
41,slide_875,slide_286,slide_75
42,slide_876,slide_484,slide_36
43,slide_877,slide_109,slide_351
44,slide_878,slide_176,slide_277
45,slide_879,slide_27,slide_370
46,slide_882,slide_317,slide_100
47,slide_883,slide_216,slide_62
48,slide_885,slide_364,slide_14
49,slide_886,slide_293,slide_157
50,slide_888,slide_446,slide_461
51,slide_889,slide_110,slide_215
52,slide_891,slide_392,slide_29
53,slide_892,slide_499,slide_307
54,slide_893,slide_301,slide_363
55,slide_894,slide_113,slide_496
56,slide_895,slide_361,slide_156
57,slide_896,slide_500,slide_4
58,slide_897,slide_0,slide_5
59,slide_898,slide_384,slide_465
60,slide_899,slide_204,slide_152
61,slide_901,slide_313,slide_354
62,slide_902,slide_754,slide_373
63,slide_903,slide_810,slide_640
64,slide_905,slide_611,slide_599
65,slide_906,slide_576,slide_671
66,slide_907,slide_791,slide_709
67,slide_911,slide_724,slide_699
68,slide_912,slide_704,slide_802
69,slide_914,slide_718,slide_785
70,slide_915,slide_765,slide_781
71,slide_917,slide_815,slide_759
72,slide_918,slide_716,slide_711
73,slide_919,slide_740,slide_730
74,slide_920,slide_743,slide_686
75,slide_921,slide_556,slide_687
76,slide_923,slide_784,slide_688
77,slide_924,slide_618,slide_622
78,slide_926,slide_752,slide_596
79,slide_927,slide_673,slide_584
80,slide_928,slide_579,slide_585
81,slide_929,slide_662,slide_628
82,slide_931,slide_805,slide_725
83,slide_932,slide_789,slide_758
84,slide_934,slide_565,slide_602
85,slide_935,slide_707,slide_587
86,slide_936,slide_609,slide_645
87,slide_1,slide_806,slide_623
88,slide_11,slide_702,slide_534
89,slide_104,,slide_535
90,slide_105,,slide_536
91,slide_106,,slide_537
92,slide_108,,slide_538
93,slide_111,,slide_539
94,slide_112,,slide_540
95,slide_12,,slide_762
96,slide_114,,slide_616
97,slide_115,,slide_748
98,slide_116,,slide_768
99,slide_117,,
100,slide_119,,
101,slide_120,,
102,slide_121,,
103,slide_122,,
104,slide_123,,
105,slide_13,,
106,slide_124,,
107,slide_125,,
108,slide_126,,
109,slide_127,,
110,slide_128,,
111,slide_129,,
112,slide_130,,
113,slide_132,,
114,slide_133,,
115,slide_135,,
116,slide_136,,
117,slide_137,,
118,slide_139,,
119,slide_140,,
120,slide_141,,
121,slide_142,,
122,slide_143,,
123,slide_15,,
124,slide_144,,
125,slide_145,,
126,slide_147,,
127,slide_148,,
128,slide_149,,
129,slide_150,,
130,slide_16,,
131,slide_154,,
132,slide_155,,
133,slide_158,,
134,slide_159,,
135,slide_160,,
136,slide_161,,
137,slide_162,,
138,slide_163,,
139,slide_17,,
140,slide_164,,
141,slide_165,,
142,slide_166,,
143,slide_167,,
144,slide_168,,
145,slide_169,,
146,slide_170,,
147,slide_171,,
148,slide_172,,
149,slide_173,,
150,slide_18,,
151,slide_175,,
152,slide_177,,
153,slide_178,,
154,slide_179,,
155,slide_180,,
156,slide_181,,
157,slide_183,,
158,slide_19,,
159,slide_185,,
160,slide_186,,
161,slide_187,,
162,slide_188,,
163,slide_189,,
164,slide_190,,
165,slide_191,,
166,slide_192,,
167,slide_193,,
168,slide_20,,
169,slide_194,,
170,slide_195,,
171,slide_196,,
172,slide_197,,
173,slide_198,,
174,slide_199,,
175,slide_200,,
176,slide_201,,
177,slide_202,,
178,slide_203,,
179,slide_2,,
180,slide_21,,
181,slide_205,,
182,slide_206,,
183,slide_207,,
184,slide_208,,
185,slide_209,,
186,slide_210,,
187,slide_211,,
188,slide_212,,
189,slide_213,,
190,slide_22,,
191,slide_214,,
192,slide_217,,
193,slide_218,,
194,slide_219,,
195,slide_220,,
196,slide_221,,
197,slide_23,,
198,slide_224,,
199,slide_225,,
200,slide_226,,
201,slide_227,,
202,slide_229,,
203,slide_230,,
204,slide_232,,
205,slide_233,,
206,slide_234,,
207,slide_235,,
208,slide_236,,
209,slide_237,,
210,slide_238,,
211,slide_239,,
212,slide_240,,
213,slide_242,,
214,slide_243,,
215,slide_25,,
216,slide_245,,
217,slide_246,,
218,slide_247,,
219,slide_248,,
220,slide_249,,
221,slide_250,,
222,slide_251,,
223,slide_252,,
224,slide_253,,
225,slide_26,,
226,slide_255,,
227,slide_256,,
228,slide_257,,
229,slide_258,,
230,slide_259,,
231,slide_260,,
232,slide_261,,
233,slide_262,,
234,slide_264,,
235,slide_265,,
236,slide_266,,
237,slide_267,,
238,slide_268,,
239,slide_269,,
240,slide_270,,
241,slide_271,,
242,slide_272,,
243,slide_273,,
244,slide_274,,
245,slide_275,,
246,slide_278,,
247,slide_279,,
248,slide_280,,
249,slide_281,,
250,slide_282,,
251,slide_283,,
252,slide_284,,
253,slide_285,,
254,slide_287,,
255,slide_288,,
256,slide_289,,
257,slide_290,,
258,slide_291,,
259,slide_292,,
260,slide_30,,
261,slide_294,,
262,slide_296,,
263,slide_297,,
264,slide_298,,
265,slide_299,,
266,slide_302,,
267,slide_303,,
268,slide_3,,
269,slide_31,,
270,slide_304,,
271,slide_306,,
272,slide_308,,
273,slide_309,,
274,slide_310,,
275,slide_311,,
276,slide_312,,
277,slide_32,,
278,slide_314,,
279,slide_315,,
280,slide_316,,
281,slide_318,,
282,slide_319,,
283,slide_320,,
284,slide_321,,
285,slide_322,,
286,slide_323,,
287,slide_33,,
288,slide_325,,
289,slide_326,,
290,slide_327,,
291,slide_328,,
292,slide_329,,
293,slide_330,,
294,slide_331,,
295,slide_332,,
296,slide_334,,
297,slide_34,,
298,slide_335,,
299,slide_336,,
300,slide_337,,
301,slide_339,,
302,slide_340,,
303,slide_341,,
304,slide_342,,
305,slide_343,,
306,slide_344,,
307,slide_35,,
308,slide_345,,
309,slide_346,,
310,slide_347,,
311,slide_348,,
312,slide_349,,
313,slide_352,,
314,slide_353,,
315,slide_355,,
316,slide_356,,
317,slide_357,,
318,slide_358,,
319,slide_359,,
320,slide_360,,
321,slide_37,,
322,slide_365,,
323,slide_366,,
324,slide_367,,
325,slide_368,,
326,slide_369,,
327,slide_371,,
328,slide_372,,
329,slide_38,,
330,slide_375,,
331,slide_376,,
332,slide_378,,
333,slide_379,,
334,slide_380,,
335,slide_381,,
336,slide_382,,
337,slide_383,,
338,slide_39,,
339,slide_385,,
340,slide_386,,
341,slide_387,,
342,slide_389,,
343,slide_390,,
344,slide_391,,
345,slide_393,,
346,slide_394,,
347,slide_40,,
348,slide_396,,
349,slide_397,,
350,slide_398,,
351,slide_399,,
352,slide_400,,
353,slide_401,,
354,slide_403,,
355,slide_404,,
356,slide_41,,
357,slide_405,,
358,slide_406,,
359,slide_407,,
360,slide_408,,
361,slide_409,,
362,slide_410,,
363,slide_411,,
364,slide_413,,
365,slide_414,,
366,slide_42,,
367,slide_415,,
368,slide_416,,
369,slide_417,,
370,slide_418,,
371,slide_420,,
372,slide_421,,
373,slide_422,,
374,slide_423,,
375,slide_424,,
376,slide_426,,
377,slide_427,,
378,slide_429,,
379,slide_430,,
380,slide_432,,
381,slide_433,,
382,slide_434,,
383,slide_435,,
384,slide_44,,
385,slide_436,,
386,slide_437,,
387,slide_438,,
