,train,val,test
0,slide_816,slide_921,slide_877
1,slide_817,slide_895,slide_878
2,slide_821,slide_818,slide_833
3,slide_822,slide_882,slide_934
4,slide_823,slide_896,slide_854
5,slide_824,slide_843,slide_885
6,slide_826,slide_891,slide_911
7,slide_827,slide_872,slide_930
8,slide_828,slide_842,slide_820
9,slide_830,slide_853,slide_866
10,slide_831,slide_893,slide_863
11,slide_832,slide_368,slide_449
12,slide_834,slide_277,slide_269
13,slide_835,slide_445,slide_388
14,slide_836,slide_50,slide_212
15,slide_837,slide_207,slide_330
16,slide_838,slide_400,slide_113
17,slide_839,slide_100,slide_407
18,slide_841,slide_125,slide_133
19,slide_845,slide_399,slide_249
20,slide_846,slide_439,slide_403
21,slide_847,slide_148,slide_465
22,slide_848,slide_12,slide_83
23,slide_849,slide_499,slide_42
24,slide_850,slide_180,slide_286
25,slide_851,slide_44,slide_186
26,slide_855,slide_501,slide_140
27,slide_856,slide_361,slide_504
28,slide_858,slide_306,slide_411
29,slide_859,slide_492,slide_283
30,slide_860,slide_119,slide_82
31,slide_861,slide_40,slide_443
32,slide_864,slide_214,slide_382
33,slide_865,slide_154,slide_7
34,slide_867,slide_294,slide_322
35,slide_868,slide_387,slide_463
36,slide_869,slide_383,slide_20
37,slide_870,slide_366,slide_328
38,slide_871,slide_430,slide_329
39,slide_873,slide_141,slide_1
40,slide_874,slide_27,slide_370
41,slide_875,slide_452,slide_190
42,slide_876,slide_117,slide_217
43,slide_879,slide_351,slide_350
44,slide_880,slide_52,slide_425
45,slide_881,slide_278,slide_216
46,slide_883,slide_161,slide_354
47,slide_886,slide_46,slide_398
48,slide_887,slide_182,slide_156
49,slide_888,slide_276,slide_268
50,slide_889,slide_317,slide_402
51,slide_892,slide_24,slide_279
52,slide_894,slide_103,slide_305
53,slide_897,slide_15,slide_192
54,slide_898,slide_464,slide_393
55,slide_899,slide_408,slide_371
56,slide_901,slide_130,slide_356
57,slide_902,slide_84,slide_171
58,slide_903,slide_210,slide_334
59,slide_904,slide_200,slide_107
60,slide_905,slide_111,slide_288
61,slide_906,slide_327,slide_428
62,slide_907,slide_733,slide_262
63,slide_908,slide_629,slide_791
64,slide_909,slide_645,slide_594
65,slide_910,slide_748,slide_813
66,slide_912,slide_525,slide_805
67,slide_914,slide_580,slide_636
68,slide_915,slide_797,slide_521
69,slide_916,slide_520,slide_616
70,slide_917,slide_694,slide_603
71,slide_918,slide_796,slide_670
72,slide_919,slide_692,slide_533
73,slide_920,slide_684,slide_565
74,slide_922,slide_751,slide_563
75,slide_923,slide_730,slide_648
76,slide_924,slide_711,slide_562
77,slide_925,slide_671,slide_700
78,slide_926,slide_532,slide_584
79,slide_927,slide_691,slide_585
80,slide_928,slide_543,slide_713
81,slide_929,slide_683,slide_590
82,slide_931,slide_526,slide_548
83,slide_932,slide_591,slide_549
84,slide_933,slide_598,slide_650
85,slide_935,slide_786,slide_764
86,slide_936,slide_631,slide_690
87,slide_0,slide_661,slide_606
88,slide_11,slide_627,slide_757
89,slide_104,,slide_744
90,slide_105,,slide_649
91,slide_106,,slide_765
92,slide_108,,
93,slide_109,,
94,slide_110,,
95,slide_112,,
96,slide_114,,
97,slide_115,,
98,slide_116,,
99,slide_118,,
100,slide_120,,
101,slide_121,,
102,slide_122,,
103,slide_123,,
104,slide_13,,
105,slide_124,,
106,slide_126,,
107,slide_127,,
108,slide_128,,
109,slide_129,,
110,slide_131,,
111,slide_132,,
112,slide_14,,
113,slide_134,,
114,slide_135,,
115,slide_136,,
116,slide_137,,
117,slide_138,,
118,slide_139,,
119,slide_142,,
120,slide_143,,
121,slide_144,,
122,slide_145,,
123,slide_146,,
124,slide_147,,
125,slide_149,,
126,slide_150,,
127,slide_151,,
128,slide_152,,
129,slide_153,,
130,slide_16,,
131,slide_155,,
132,slide_157,,
133,slide_158,,
134,slide_159,,
135,slide_160,,
136,slide_162,,
137,slide_163,,
138,slide_17,,
139,slide_164,,
140,slide_165,,
141,slide_166,,
142,slide_167,,
143,slide_168,,
144,slide_169,,
145,slide_170,,
146,slide_172,,
147,slide_173,,
148,slide_18,,
149,slide_174,,
150,slide_175,,
151,slide_176,,
152,slide_177,,
153,slide_178,,
154,slide_179,,
155,slide_181,,
156,slide_183,,
157,slide_19,,
158,slide_184,,
159,slide_185,,
160,slide_187,,
161,slide_188,,
162,slide_189,,
163,slide_191,,
164,slide_193,,
165,slide_194,,
166,slide_195,,
167,slide_196,,
168,slide_197,,
169,slide_198,,
170,slide_199,,
171,slide_201,,
172,slide_202,,
173,slide_203,,
174,slide_2,,
175,slide_21,,
176,slide_204,,
177,slide_205,,
178,slide_206,,
179,slide_208,,
180,slide_209,,
181,slide_211,,
182,slide_213,,
183,slide_22,,
184,slide_215,,
185,slide_218,,
186,slide_219,,
187,slide_220,,
188,slide_221,,
189,slide_222,,
190,slide_223,,
191,slide_23,,
192,slide_224,,
193,slide_225,,
194,slide_226,,
195,slide_227,,
196,slide_228,,
197,slide_229,,
198,slide_230,,
199,slide_231,,
200,slide_232,,
201,slide_233,,
202,slide_234,,
203,slide_235,,
204,slide_236,,
205,slide_237,,
206,slide_238,,
207,slide_239,,
208,slide_240,,
209,slide_241,,
210,slide_242,,
211,slide_243,,
212,slide_25,,
213,slide_244,,
214,slide_245,,
215,slide_246,,
216,slide_247,,
217,slide_248,,
218,slide_250,,
219,slide_251,,
220,slide_252,,
221,slide_253,,
222,slide_26,,
223,slide_254,,
224,slide_255,,
225,slide_256,,
226,slide_257,,
227,slide_258,,
228,slide_259,,
229,slide_260,,
230,slide_261,,
231,slide_263,,
232,slide_264,,
233,slide_265,,
234,slide_266,,
235,slide_267,,
236,slide_270,,
237,slide_271,,
238,slide_272,,
239,slide_273,,
240,slide_28,,
241,slide_274,,
242,slide_275,,
243,slide_280,,
244,slide_281,,
245,slide_282,,
246,slide_29,,
247,slide_284,,
248,slide_285,,
249,slide_287,,
250,slide_289,,
251,slide_290,,
252,slide_291,,
253,slide_292,,
254,slide_293,,
255,slide_30,,
256,slide_295,,
257,slide_296,,
258,slide_297,,
259,slide_298,,
260,slide_299,,
261,slide_300,,
262,slide_301,,
263,slide_302,,
264,slide_303,,
265,slide_3,,
266,slide_31,,
267,slide_304,,
268,slide_307,,
269,slide_308,,
270,slide_309,,
271,slide_310,,
272,slide_311,,
273,slide_312,,
274,slide_313,,
275,slide_32,,
276,slide_314,,
277,slide_315,,
278,slide_316,,
279,slide_318,,
280,slide_319,,
281,slide_320,,
282,slide_321,,
283,slide_323,,
284,slide_33,,
285,slide_324,,
286,slide_325,,
287,slide_326,,
288,slide_331,,
289,slide_332,,
290,slide_333,,
291,slide_34,,
292,slide_335,,
293,slide_336,,
294,slide_337,,
295,slide_338,,
296,slide_339,,
297,slide_340,,
298,slide_341,,
299,slide_342,,
300,slide_343,,
301,slide_344,,
302,slide_35,,
303,slide_345,,
304,slide_346,,
305,slide_347,,
306,slide_348,,
307,slide_349,,
308,slide_352,,
309,slide_353,,
310,slide_36,,
311,slide_355,,
312,slide_357,,
313,slide_358,,
314,slide_359,,
315,slide_360,,
316,slide_362,,
317,slide_363,,
318,slide_364,,
319,slide_37,,
320,slide_365,,
321,slide_367,,
322,slide_369,,
323,slide_372,,
324,slide_373,,
325,slide_374,,
326,slide_38,,
327,slide_375,,
328,slide_376,,
329,slide_377,,
330,slide_378,,
331,slide_379,,
332,slide_380,,
333,slide_381,,
334,slide_384,,
335,slide_39,,
336,slide_385,,
337,slide_386,,
338,slide_389,,
339,slide_390,,
340,slide_391,,
341,slide_392,,
342,slide_394,,
343,slide_395,,
344,slide_396,,
345,slide_397,,
346,slide_401,,
347,slide_404,,
348,slide_4,,
349,slide_5,,
350,slide_41,,
351,slide_405,,
352,slide_406,,
353,slide_409,,
354,slide_410,,
355,slide_412,,
356,slide_413,,
357,slide_414,,
358,slide_415,,
359,slide_416,,
360,slide_417,,
361,slide_418,,
362,slide_419,,
363,slide_420,,
364,slide_421,,
365,slide_422,,
366,slide_423,,
367,slide_424,,
368,slide_43,,
369,slide_426,,
370,slide_427,,
371,slide_429,,
372,slide_431,,
373,slide_432,,
374,slide_433,,
375,slide_434,,
376,slide_435,,
377,slide_436,,
378,slide_437,,
379,slide_438,,
380,slide_440,,
381,slide_441,,
382,slide_442,,
383,slide_444,,
384,slide_45,,
385,slide_446,,
386,slide_447,,
387,slide_448,,
388,slide_450,,
389,slide_451,,
390,slide_453,,
391,slide_454,,
392,slide_455,,
393,slide_456,,
394,slide_457,,
395,slide_458,,
396,slide_459,,
397,slide_460,,
398,slide_461,,
399,slide_462,,
400,slide_47,,
401,slide_466,,
402,slide_467,,
403,slide_468,,
404,slide_469,,
405,slide_470,,
406,slide_471,,
407,slide_472,,
408,slide_473,,
409,slide_474,,
410,slide_475,,
411,slide_48,,
412,slide_476,,
413,slide_477,,
414,slide_478,,
415,slide_479,,
416,slide_480,,
417,slide_481,,
418,slide_482,,
419,slide_483,,
420,slide_484,,
421,slide_485,,
422,slide_49,,
423,slide_486,,
424,slide_487,,
425,slide_488,,
426,slide_489,,
427,slide_490,,
428,slide_491,,
429,slide_493,,
430,slide_494,,
431,slide_495,,
432,slide_496,,
433,slide_497,,
434,slide_498,,
435,slide_500,,
436,slide_502,,
437,slide_503,,
438,slide_505,,
439,slide_6,,
440,slide_51,,
441,slide_506,,
442,slide_507,,
443,slide_508,,
444,slide_509,,
445,slide_510,,
446,slide_511,,
447,slide_512,,
448,slide_513,,
449,slide_514,,
450,slide_515,,
451,slide_516,,
452,slide_517,,
453,slide_518,,
454,slide_53,,
455,slide_54,,
456,slide_55,,
457,slide_56,,
458,slide_57,,
459,slide_58,,
460,slide_59,,
461,slide_60,,
462,slide_61,,
463,slide_62,,
464,slide_63,,
465,slide_64,,
466,slide_65,,
467,slide_66,,
468,slide_67,,
469,slide_68,,
470,slide_69,,
471,slide_70,,
472,slide_8,,
473,slide_71,,
474,slide_72,,
475,slide_73,,
476,slide_74,,
477,slide_75,,
478,slide_76,,
479,slide_77,,
480,slide_78,,
481,slide_79,,
482,slide_80,,
483,slide_81,,
484,slide_9,,
485,slide_85,,
486,slide_86,,
487,slide_87,,
488,slide_88,,
489,slide_89,,
490,slide_90,,
491,slide_91,,
492,slide_92,,
493,slide_93,,
494,slide_10,,
495,slide_94,,
496,slide_95,,
497,slide_96,,
498,slide_97,,
499,slide_98,,
500,slide_99,,
501,slide_101,,
502,slide_102,,
503,slide_519,,
504,slide_522,,
505,slide_523,,
506,slide_524,,
507,slide_527,,
508,slide_528,,
509,slide_529,,
510,slide_530,,
511,slide_531,,
512,slide_534,,
513,slide_535,,
514,slide_536,,
515,slide_537,,
516,slide_538,,
517,slide_539,,
518,slide_540,,
519,slide_541,,
520,slide_542,,
521,slide_544,,
522,slide_545,,
523,slide_546,,
524,slide_547,,
525,slide_550,,
526,slide_551,,
527,slide_552,,
528,slide_553,,
529,slide_554,,
530,slide_555,,
531,slide_556,,
532,slide_557,,
533,slide_558,,
534,slide_559,,
535,slide_560,,
536,slide_561,,
537,slide_564,,
538,slide_566,,
539,slide_567,,
540,slide_568,,
541,slide_569,,
542,slide_570,,
543,slide_571,,
544,slide_572,,
545,slide_573,,
546,slide_574,,
547,slide_575,,
548,slide_576,,
549,slide_577,,
550,slide_578,,
551,slide_579,,
552,slide_581,,
553,slide_582,,
554,slide_583,,
555,slide_586,,
556,slide_587,,
557,slide_588,,
558,slide_589,,
559,slide_592,,
560,slide_593,,
561,slide_595,,
562,slide_596,,
563,slide_597,,
564,slide_599,,
565,slide_600,,
566,slide_601,,
567,slide_602,,
568,slide_604,,
569,slide_605,,
570,slide_607,,
571,slide_608,,
572,slide_609,,
573,slide_610,,
574,slide_611,,
575,slide_612,,
576,slide_613,,
577,slide_614,,
578,slide_615,,
579,slide_617,,
580,slide_618,,
581,slide_619,,
582,slide_620,,
583,slide_621,,
584,slide_622,,
585,slide_623,,
586,slide_624,,
587,slide_625,,
588,slide_626,,
589,slide_628,,
590,slide_630,,
591,slide_632,,
592,slide_633,,
593,slide_634,,
594,slide_635,,
595,slide_637,,
596,slide_638,,
597,slide_639,,
598,slide_640,,
599,slide_641,,
600,slide_642,,
601,slide_643,,
602,slide_644,,
603,slide_646,,
604,slide_647,,
605,slide_651,,
606,slide_652,,
607,slide_653,,
608,slide_654,,
609,slide_655,,
610,slide_656,,
611,slide_657,,
612,slide_658,,
613,slide_659,,
614,slide_660,,
615,slide_662,,
616,slide_663,,
617,slide_664,,
618,slide_665,,
619,slide_666,,
620,slide_667,,
621,slide_668,,
622,slide_669,,
623,slide_672,,
624,slide_673,,
625,slide_674,,
626,slide_675,,
627,slide_676,,
628,slide_677,,
629,slide_678,,
630,slide_679,,
631,slide_680,,
632,slide_681,,
633,slide_682,,
634,slide_685,,
635,slide_686,,
636,slide_687,,
637,slide_688,,
638,slide_689,,
639,slide_693,,
640,slide_695,,
641,slide_696,,
642,slide_697,,
643,slide_698,,
644,slide_699,,
645,slide_701,,
646,slide_702,,
647,slide_703,,
648,slide_704,,
649,slide_705,,
650,slide_706,,
651,slide_707,,
652,slide_708,,
653,slide_709,,
654,slide_710,,
655,slide_712,,
656,slide_714,,
657,slide_715,,
658,slide_716,,
659,slide_717,,
660,slide_718,,
661,slide_719,,
662,slide_720,,
663,slide_721,,
664,slide_722,,
665,slide_723,,
666,slide_724,,
667,slide_725,,
668,slide_726,,
669,slide_727,,
670,slide_728,,
671,slide_729,,
672,slide_731,,
673,slide_732,,
674,slide_734,,
675,slide_735,,
676,slide_736,,
677,slide_737,,
678,slide_738,,
679,slide_739,,
680,slide_740,,
681,slide_741,,
682,slide_742,,
683,slide_743,,
684,slide_745,,
685,slide_746,,
686,slide_747,,
687,slide_749,,
688,slide_750,,
689,slide_752,,
690,slide_753,,
691,slide_754,,
692,slide_755,,
693,slide_756,,
694,slide_758,,
695,slide_759,,
696,slide_760,,
697,slide_761,,
698,slide_762,,
699,slide_763,,
700,slide_766,,
701,slide_767,,
702,slide_768,,
703,slide_769,,
704,slide_770,,
705,slide_771,,
706,slide_772,,
707,slide_773,,
708,slide_774,,
709,slide_775,,
710,slide_776,,
711,slide_777,,
712,slide_778,,
713,slide_779,,
714,slide_780,,
715,slide_781,,
716,slide_782,,
717,slide_783,,
718,slide_784,,
719,slide_785,,
720,slide_787,,
721,slide_788,,
722,slide_789,,
723,slide_790,,
724,slide_792,,
725,slide_793,,
726,slide_794,,
727,slide_795,,
728,slide_798,,
729,slide_799,,
730,slide_800,,
731,slide_801,,
732,slide_802,,
733,slide_803,,
734,slide_804,,
735,slide_806,,
736,slide_807,,
737,slide_808,,
738,slide_809,,
739,slide_810,,
740,slide_811,,
741,slide_812,,
742,slide_814,,
743,slide_815,,
