,train,val,test
0,slide_817,slide_893,slide_885
1,slide_820,slide_845,slide_871
2,slide_821,slide_868,slide_838
3,slide_822,slide_934,slide_912
4,slide_824,slide_918,slide_846
5,slide_826,slide_910,slide_860
6,slide_827,slide_847,slide_823
7,slide_828,slide_887,slide_886
8,slide_830,slide_899,slide_907
9,slide_831,slide_928,slide_925
10,slide_832,slide_869,slide_842
11,slide_833,slide_816,slide_879
12,slide_834,slide_896,slide_894
13,slide_835,slide_818,slide_855
14,slide_836,slide_926,slide_903
15,slide_837,slide_850,slide_929
16,slide_839,slide_82,slide_351
17,slide_841,slide_358,slide_237
18,slide_843,slide_352,slide_100
19,slide_848,slide_390,slide_312
20,slide_849,slide_463,slide_288
21,slide_851,slide_107,slide_23
22,slide_853,slide_130,slide_6
23,slide_854,slide_144,slide_9
24,slide_856,slide_83,slide_2
25,slide_858,slide_15,slide_64
26,slide_859,slide_199,slide_194
27,slide_861,slide_323,slide_368
28,slide_863,slide_118,slide_494
29,slide_864,slide_153,slide_94
30,slide_865,slide_75,slide_271
31,slide_866,slide_234,slide_206
32,slide_867,slide_119,slide_451
33,slide_870,slide_180,slide_370
34,slide_872,slide_148,slide_343
35,slide_873,slide_117,slide_120
36,slide_874,slide_210,slide_509
37,slide_875,slide_142,slide_384
38,slide_876,slide_393,slide_114
39,slide_877,slide_404,slide_213
40,slide_878,slide_395,slide_164
41,slide_880,slide_102,slide_150
42,slide_881,slide_449,slide_46
43,slide_882,slide_361,slide_204
44,slide_883,slide_336,slide_219
45,slide_888,slide_12,slide_124
46,slide_889,slide_105,slide_374
47,slide_891,slide_383,slide_346
48,slide_892,slide_416,slide_485
49,slide_895,slide_417,slide_106
50,slide_897,slide_239,slide_326
51,slide_898,slide_379,slide_436
52,slide_901,slide_161,slide_139
53,slide_902,slide_111,slide_202
54,slide_904,slide_69,slide_168
55,slide_905,slide_296,slide_402
56,slide_906,slide_324,slide_339
57,slide_908,slide_452,slide_109
58,slide_909,slide_45,slide_8
59,slide_911,slide_214,slide_386
60,slide_914,slide_226,slide_501
61,slide_915,slide_95,slide_391
62,slide_916,slide_327,slide_269
63,slide_917,slide_292,slide_297
64,slide_919,slide_58,slide_78
65,slide_920,slide_215,slide_156
66,slide_921,slide_225,slide_262
67,slide_922,slide_99,slide_254
68,slide_923,slide_71,slide_36
69,slide_924,slide_190,slide_93
70,slide_927,slide_125,slide_65
71,slide_930,slide_232,slide_314
72,slide_931,slide_512,slide_420
73,slide_932,slide_154,slide_482
74,slide_933,slide_357,slide_273
75,slide_935,slide_42,slide_230
76,slide_936,slide_3,slide_426
77,slide_0,slide_126,slide_444
78,slide_1,slide_399,slide_127
79,slide_11,slide_241,slide_398
80,slide_104,slide_86,slide_181
81,slide_108,slide_87,slide_266
82,slide_110,slide_88,slide_355
83,slide_112,slide_321,slide_171
84,slide_116,slide_152,slide_50
85,slide_121,slide_115,slide_192
86,slide_122,slide_435,slide_231
87,slide_123,slide_7,slide_268
88,slide_13,slide_138,slide_280
89,slide_128,slide_496,slide_388
90,slide_129,slide_188,slide_67
91,slide_131,slide_224,slide_178
92,slide_132,slide_375,slide_440
93,slide_133,slide_113,slide_802
94,slide_14,slide_167,slide_735
95,slide_134,slide_364,slide_613
96,slide_135,slide_813,slide_815
97,slide_136,slide_781,slide_699
98,slide_137,slide_559,slide_617
99,slide_140,slide_709,slide_776
100,slide_141,slide_533,slide_766
101,slide_143,slide_620,slide_690
102,slide_145,slide_633,slide_556
103,slide_146,slide_634,slide_695
104,slide_147,slide_662,slide_667
105,slide_149,slide_794,slide_605
106,slide_151,slide_532,slide_541
107,slide_16,slide_814,slide_717
108,slide_155,slide_741,slide_680
109,slide_157,slide_671,slide_601
110,slide_158,slide_700,slide_608
111,slide_159,slide_698,slide_623
112,slide_160,slide_673,slide_713
113,slide_162,slide_643,slide_595
114,slide_163,slide_734,slide_793
115,slide_17,slide_635,slide_808
116,slide_165,slide_592,slide_596
117,slide_166,slide_798,slide_622
118,slide_169,slide_611,slide_796
119,slide_170,slide_580,slide_582
120,slide_172,slide_641,slide_685
121,slide_173,slide_757,slide_694
122,slide_18,slide_627,slide_721
123,slide_174,slide_762,slide_779
124,slide_175,slide_682,slide_744
125,slide_176,slide_742,slide_546
126,slide_177,slide_543,slide_547
127,slide_179,slide_636,slide_731
128,slide_182,slide_683,slide_732
129,slide_183,slide_765,slide_722
130,slide_19,slide_645,slide_771
131,slide_184,slide_526,slide_527
132,slide_185,slide_603,slide_678
133,slide_186,slide_686,slide_761
134,slide_187,slide_687,slide_588
135,slide_189,slide_688,slide_736
136,slide_191,slide_576,
137,slide_193,slide_785,
138,slide_20,slide_810,
139,slide_195,slide_730,
140,slide_196,,
141,slide_197,,
142,slide_198,,
143,slide_200,,
144,slide_201,,
145,slide_203,,
146,slide_21,,
147,slide_205,,
148,slide_207,,
149,slide_208,,
150,slide_209,,
151,slide_211,,
152,slide_212,,
153,slide_22,,
154,slide_216,,
155,slide_217,,
156,slide_218,,
157,slide_220,,
158,slide_221,,
159,slide_222,,
160,slide_223,,
161,slide_227,,
162,slide_228,,
163,slide_229,,
164,slide_233,,
165,slide_24,,
166,slide_235,,
167,slide_236,,
168,slide_238,,
169,slide_240,,
170,slide_242,,
171,slide_243,,
172,slide_25,,
173,slide_244,,
174,slide_245,,
175,slide_246,,
176,slide_247,,
177,slide_248,,
178,slide_249,,
179,slide_250,,
180,slide_251,,
181,slide_252,,
182,slide_253,,
183,slide_26,,
184,slide_255,,
185,slide_256,,
186,slide_257,,
187,slide_258,,
188,slide_259,,
189,slide_260,,
190,slide_261,,
191,slide_263,,
192,slide_27,,
193,slide_264,,
194,slide_265,,
195,slide_267,,
196,slide_270,,
197,slide_272,,
198,slide_28,,
199,slide_274,,
200,slide_275,,
201,slide_276,,
202,slide_277,,
203,slide_278,,
204,slide_279,,
205,slide_281,,
206,slide_282,,
207,slide_283,,
208,slide_29,,
209,slide_284,,
210,slide_285,,
211,slide_286,,
212,slide_287,,
213,slide_289,,
214,slide_290,,
215,slide_291,,
216,slide_293,,
217,slide_30,,
218,slide_294,,
219,slide_295,,
220,slide_298,,
221,slide_299,,
222,slide_300,,
223,slide_301,,
224,slide_302,,
225,slide_303,,
226,slide_31,,
227,slide_304,,
228,slide_305,,
229,slide_306,,
230,slide_307,,
231,slide_308,,
232,slide_309,,
233,slide_310,,
234,slide_311,,
235,slide_313,,
236,slide_32,,
237,slide_315,,
238,slide_316,,
239,slide_317,,
240,slide_318,,
241,slide_319,,
242,slide_320,,
243,slide_322,,
244,slide_33,,
245,slide_325,,
246,slide_328,,
247,slide_329,,
248,slide_330,,
249,slide_331,,
250,slide_332,,
251,slide_333,,
252,slide_334,,
253,slide_34,,
254,slide_335,,
255,slide_337,,
256,slide_338,,
257,slide_340,,
258,slide_341,,
259,slide_342,,
260,slide_344,,
261,slide_35,,
262,slide_345,,
263,slide_347,,
264,slide_348,,
265,slide_349,,
266,slide_350,,
267,slide_353,,
268,slide_354,,
269,slide_356,,
270,slide_359,,
271,slide_360,,
272,slide_362,,
273,slide_363,,
274,slide_37,,
275,slide_365,,
276,slide_366,,
277,slide_367,,
278,slide_369,,
279,slide_371,,
280,slide_372,,
281,slide_373,,
282,slide_38,,
283,slide_376,,
284,slide_377,,
285,slide_378,,
286,slide_380,,
287,slide_381,,
288,slide_382,,
289,slide_39,,
290,slide_385,,
291,slide_387,,
292,slide_389,,
293,slide_392,,
294,slide_394,,
295,slide_40,,
296,slide_396,,
297,slide_397,,
298,slide_400,,
299,slide_401,,
300,slide_403,,
301,slide_4,,
302,slide_5,,
303,slide_41,,
304,slide_405,,
305,slide_406,,
306,slide_407,,
307,slide_408,,
308,slide_409,,
309,slide_410,,
310,slide_411,,
311,slide_412,,
312,slide_413,,
313,slide_414,,
314,slide_415,,
315,slide_418,,
316,slide_419,,
317,slide_421,,
318,slide_422,,
319,slide_423,,
320,slide_424,,
321,slide_425,,
322,slide_43,,
323,slide_427,,
324,slide_428,,
325,slide_429,,
326,slide_430,,
327,slide_431,,
328,slide_432,,
329,slide_433,,
330,slide_434,,
331,slide_44,,
332,slide_437,,
333,slide_438,,
334,slide_439,,
335,slide_441,,
336,slide_442,,
337,slide_443,,
338,slide_445,,
339,slide_446,,
340,slide_447,,
341,slide_448,,
342,slide_450,,
343,slide_453,,
344,slide_454,,
345,slide_455,,
346,slide_456,,
347,slide_457,,
348,slide_458,,
349,slide_459,,
350,slide_460,,
351,slide_461,,
352,slide_462,,
353,slide_464,,
354,slide_465,,
355,slide_47,,
356,slide_466,,
357,slide_467,,
358,slide_468,,
359,slide_469,,
360,slide_470,,
361,slide_471,,
362,slide_472,,
363,slide_473,,
364,slide_474,,
365,slide_475,,
366,slide_48,,
367,slide_476,,
368,slide_477,,
369,slide_478,,
370,slide_479,,
371,slide_480,,
372,slide_481,,
373,slide_483,,
374,slide_484,,
375,slide_49,,
376,slide_486,,
377,slide_487,,
378,slide_488,,
379,slide_489,,
380,slide_490,,
381,slide_491,,
382,slide_492,,
383,slide_493,,
384,slide_495,,
385,slide_497,,
386,slide_498,,
387,slide_499,,
388,slide_500,,
389,slide_502,,
390,slide_503,,
391,slide_504,,
392,slide_505,,
393,slide_51,,
394,slide_506,,
395,slide_507,,
396,slide_508,,
397,slide_510,,
398,slide_511,,
399,slide_513,,
400,slide_514,,
401,slide_515,,
402,slide_52,,
403,slide_516,,
404,slide_517,,
405,slide_518,,
406,slide_53,,
407,slide_54,,
408,slide_55,,
409,slide_56,,
410,slide_57,,
411,slide_59,,
412,slide_60,,
413,slide_61,,
414,slide_62,,
415,slide_63,,
416,slide_66,,
417,slide_68,,
418,slide_70,,
419,slide_72,,
420,slide_73,,
421,slide_74,,
422,slide_76,,
423,slide_77,,
424,slide_79,,
425,slide_80,,
426,slide_81,,
427,slide_84,,
428,slide_85,,
429,slide_89,,
430,slide_90,,
431,slide_91,,
432,slide_92,,
433,slide_10,,
434,slide_96,,
435,slide_97,,
436,slide_98,,
437,slide_101,,
438,slide_103,,
439,slide_519,,
440,slide_520,,
441,slide_521,,
442,slide_522,,
443,slide_523,,
444,slide_524,,
445,slide_525,,
446,slide_528,,
447,slide_529,,
448,slide_530,,
449,slide_531,,
450,slide_534,,
451,slide_535,,
452,slide_536,,
453,slide_537,,
454,slide_538,,
455,slide_539,,
456,slide_540,,
457,slide_542,,
458,slide_544,,
459,slide_545,,
460,slide_548,,
461,slide_549,,
462,slide_550,,
463,slide_551,,
464,slide_552,,
465,slide_553,,
466,slide_554,,
467,slide_555,,
468,slide_557,,
469,slide_558,,
470,slide_560,,
471,slide_561,,
472,slide_562,,
473,slide_563,,
474,slide_564,,
475,slide_565,,
476,slide_566,,
477,slide_567,,
478,slide_568,,
479,slide_569,,
480,slide_570,,
481,slide_571,,
482,slide_572,,
483,slide_573,,
484,slide_574,,
485,slide_575,,
486,slide_577,,
487,slide_578,,
488,slide_579,,
489,slide_581,,
490,slide_583,,
491,slide_584,,
492,slide_585,,
493,slide_586,,
494,slide_587,,
495,slide_589,,
496,slide_590,,
497,slide_591,,
498,slide_593,,
499,slide_594,,
500,slide_597,,
501,slide_598,,
502,slide_599,,
503,slide_600,,
504,slide_602,,
505,slide_604,,
506,slide_606,,
507,slide_607,,
508,slide_609,,
509,slide_610,,
510,slide_612,,
511,slide_614,,
512,slide_615,,
513,slide_616,,
514,slide_618,,
515,slide_619,,
516,slide_621,,
517,slide_624,,
518,slide_625,,
519,slide_626,,
520,slide_628,,
521,slide_629,,
522,slide_630,,
523,slide_631,,
524,slide_632,,
525,slide_637,,
526,slide_638,,
527,slide_639,,
528,slide_640,,
529,slide_642,,
530,slide_644,,
531,slide_646,,
532,slide_647,,
533,slide_648,,
534,slide_649,,
535,slide_650,,
536,slide_651,,
537,slide_652,,
538,slide_653,,
539,slide_654,,
540,slide_655,,
541,slide_656,,
542,slide_657,,
543,slide_658,,
544,slide_659,,
545,slide_660,,
546,slide_661,,
547,slide_663,,
548,slide_664,,
549,slide_665,,
550,slide_666,,
551,slide_668,,
552,slide_669,,
553,slide_670,,
554,slide_672,,
555,slide_674,,
556,slide_675,,
557,slide_676,,
558,slide_677,,
559,slide_679,,
560,slide_681,,
561,slide_684,,
562,slide_689,,
563,slide_691,,
