,train,val,test
0,slide_816,slide_861,slide_869
1,slide_817,slide_875,slide_894
2,slide_818,slide_850,slide_846
3,slide_823,slide_922,slide_872
4,slide_826,slide_929,slide_910
5,slide_828,slide_877,slide_870
6,slide_830,slide_865,slide_832
7,slide_831,slide_874,slide_824
8,slide_833,slide_898,slide_839
9,slide_834,slide_856,slide_860
10,slide_835,slide_895,slide_896
11,slide_836,slide_822,slide_901
12,slide_837,slide_936,slide_908
13,slide_838,slide_821,slide_887
14,slide_841,slide_917,slide_820
15,slide_842,slide_827,slide_903
16,slide_843,slide_395,slide_402
17,slide_845,slide_258,slide_479
18,slide_847,slide_152,slide_79
19,slide_848,slide_322,slide_80
20,slide_849,slide_15,slide_360
21,slide_851,slide_203,slide_297
22,slide_853,slide_39,slide_154
23,slide_854,slide_428,slide_187
24,slide_855,slide_381,slide_500
25,slide_858,slide_222,slide_272
26,slide_859,slide_408,slide_176
27,slide_863,slide_316,slide_221
28,slide_864,slide_288,slide_480
29,slide_866,slide_359,slide_405
30,slide_867,slide_433,slide_151
31,slide_868,slide_58,slide_487
32,slide_871,slide_300,slide_369
33,slide_873,slide_241,slide_76
34,slide_876,slide_289,slide_216
35,slide_878,slide_497,slide_438
36,slide_879,slide_266,slide_124
37,slide_880,slide_143,slide_261
38,slide_881,slide_78,slide_181
39,slide_882,slide_416,slide_132
40,slide_883,slide_417,slide_277
41,slide_885,slide_471,slide_483
42,slide_886,slide_418,slide_317
43,slide_888,slide_245,slide_98
44,slide_889,slide_174,slide_205
45,slide_891,slide_383,slide_149
46,slide_892,slide_311,slide_28
47,slide_893,slide_485,slide_99
48,slide_897,slide_473,slide_195
49,slide_899,slide_486,slide_177
50,slide_902,slide_64,slide_168
51,slide_904,slide_334,slide_34
52,slide_905,slide_505,slide_387
53,slide_906,slide_337,slide_137
54,slide_907,slide_314,slide_40
55,slide_909,slide_12,slide_474
56,slide_911,slide_273,slide_320
57,slide_912,slide_312,slide_345
