,train,val,test
slide_820,True,False,False
slide_821,True,False,False
slide_823,True,False,False
slide_824,True,False,False
slide_826,True,False,False
slide_827,True,False,False
slide_828,True,False,False
slide_830,True,False,False
slide_832,True,False,False
slide_833,True,False,False
slide_834,True,False,False
slide_835,True,False,False
slide_836,True,False,False
slide_837,True,False,False
slide_839,True,False,False
slide_841,True,False,False
slide_842,True,False,False
slide_843,True,False,False
slide_845,True,False,False
slide_846,True,False,False
slide_847,True,False,False
slide_849,True,False,False
slide_851,True,False,False
slide_853,True,False,False
slide_854,True,False,False
slide_855,True,False,False
slide_856,True,False,False
slide_860,True,False,False
slide_861,True,False,False
slide_863,True,False,False
slide_864,True,False,False
slide_865,True,False,False
slide_867,True,False,False
slide_868,True,False,False
slide_869,True,False,False
slide_870,True,False,False
slide_873,True,False,False
slide_874,True,False,False
slide_875,True,False,False
slide_876,True,False,False
slide_877,True,False,False
slide_881,True,False,False
slide_883,True,False,False
slide_885,True,False,False
slide_887,True,False,False
slide_888,True,False,False
slide_889,True,False,False
slide_893,True,False,False
slide_894,True,False,False
slide_895,True,False,False
slide_896,True,False,False
slide_898,True,False,False
slide_899,True,False,False
slide_901,True,False,False
slide_902,True,False,False
slide_903,True,False,False
slide_904,True,False,False
slide_905,True,False,False
slide_906,True,False,False
slide_907,True,False,False
slide_908,True,False,False
slide_909,True,False,False
slide_911,True,False,False
slide_914,True,False,False
slide_919,True,False,False
slide_921,True,False,False
slide_922,True,False,False
slide_924,True,False,False
slide_925,True,False,False
slide_926,True,False,False
slide_927,True,False,False
slide_931,True,False,False
slide_932,True,False,False
slide_933,True,False,False
slide_934,True,False,False
slide_935,True,False,False
slide_936,True,False,False
slide_1,True,False,False
slide_11,True,False,False
slide_104,True,False,False
slide_105,True,False,False
slide_106,True,False,False
slide_108,True,False,False
slide_109,True,False,False
slide_110,True,False,False
slide_111,True,False,False
slide_112,True,False,False
slide_113,True,False,False
slide_114,True,False,False
slide_115,True,False,False
slide_116,True,False,False
slide_117,True,False,False
slide_118,True,False,False
slide_121,True,False,False
slide_122,True,False,False
slide_13,True,False,False
slide_125,True,False,False
slide_127,True,False,False
slide_129,True,False,False
slide_130,True,False,False
slide_131,True,False,False
slide_132,True,False,False
slide_133,True,False,False
slide_134,True,False,False
slide_135,True,False,False
slide_136,True,False,False
slide_137,True,False,False
slide_138,True,False,False
slide_140,True,False,False
slide_141,True,False,False
slide_142,True,False,False
slide_143,True,False,False
slide_15,True,False,False
slide_145,True,False,False
slide_147,True,False,False
slide_148,True,False,False
slide_149,True,False,False
slide_150,True,False,False
slide_157,True,False,False
slide_159,True,False,False
slide_160,True,False,False
slide_163,True,False,False
slide_17,True,False,False
slide_165,True,False,False
slide_166,True,False,False
slide_168,True,False,False
slide_171,True,False,False
slide_172,True,False,False
slide_173,True,False,False
slide_18,True,False,False
slide_174,True,False,False
slide_176,True,False,False
slide_177,True,False,False
slide_179,True,False,False
slide_180,True,False,False
slide_181,True,False,False
slide_182,True,False,False
slide_183,True,False,False
slide_19,True,False,False
slide_184,True,False,False
slide_186,True,False,False
slide_187,True,False,False
slide_188,True,False,False
slide_189,True,False,False
slide_190,True,False,False
slide_191,True,False,False
slide_195,True,False,False
slide_197,True,False,False
slide_198,True,False,False
slide_199,True,False,False
slide_200,True,False,False
slide_202,True,False,False
slide_203,True,False,False
slide_21,True,False,False
slide_204,True,False,False
slide_205,True,False,False
slide_209,True,False,False
slide_211,True,False,False
slide_213,True,False,False
slide_217,True,False,False
slide_219,True,False,False
slide_220,True,False,False
slide_221,True,False,False
slide_222,True,False,False
slide_225,True,False,False
slide_226,True,False,False
slide_227,True,False,False
slide_228,True,False,False
slide_230,True,False,False
slide_231,True,False,False
slide_232,True,False,False
slide_233,True,False,False
slide_24,True,False,False
slide_237,True,False,False
slide_242,True,False,False
slide_243,True,False,False
slide_25,True,False,False
slide_244,True,False,False
slide_248,True,False,False
slide_250,True,False,False
slide_251,True,False,False
slide_252,True,False,False
slide_253,True,False,False
slide_26,True,False,False
slide_254,True,False,False
slide_255,True,False,False
slide_256,True,False,False
slide_259,True,False,False
slide_260,True,False,False
slide_262,True,False,False
slide_263,True,False,False
slide_27,True,False,False
slide_265,True,False,False
slide_266,True,False,False
slide_269,True,False,False
slide_270,True,False,False
slide_271,True,False,False
slide_272,True,False,False
slide_28,True,False,False
slide_274,True,False,False
slide_275,True,False,False
slide_276,True,False,False
slide_277,True,False,False
slide_278,True,False,False
slide_283,True,False,False
slide_29,True,False,False
slide_284,True,False,False
slide_286,True,False,False
slide_287,True,False,False
slide_288,True,False,False
slide_289,True,False,False
slide_290,True,False,False
slide_291,True,False,False
slide_292,True,False,False
slide_30,True,False,False
slide_295,True,False,False
slide_296,True,False,False
slide_297,True,False,False
slide_298,True,False,False
slide_299,True,False,False
slide_300,True,False,False
slide_301,True,False,False
slide_302,True,False,False
slide_303,True,False,False
slide_3,True,False,False
slide_31,True,False,False
slide_304,True,False,False
slide_305,True,False,False
slide_306,True,False,False
slide_307,True,False,False
slide_308,True,False,False
slide_310,True,False,False
slide_312,True,False,False
slide_313,True,False,False
slide_314,True,False,False
slide_315,True,False,False
slide_316,True,False,False
slide_317,True,False,False
slide_319,True,False,False
slide_321,True,False,False
slide_326,True,False,False
slide_327,True,False,False
slide_328,True,False,False
slide_329,True,False,False
slide_330,True,False,False
slide_331,True,False,False
slide_332,True,False,False
slide_333,True,False,False
slide_334,True,False,False
slide_335,True,False,False
slide_336,True,False,False
slide_337,True,False,False
slide_338,True,False,False
slide_339,True,False,False
slide_340,True,False,False
slide_341,True,False,False
slide_343,True,False,False
slide_345,True,False,False
slide_348,True,False,False
slide_351,True,False,False
slide_352,True,False,False
slide_353,True,False,False
slide_354,True,False,False
slide_36,True,False,False
slide_355,True,False,False
slide_356,True,False,False
slide_357,True,False,False
slide_358,True,False,False
slide_359,True,False,False
slide_360,True,False,False
slide_361,True,False,False
slide_363,True,False,False
slide_364,True,False,False
slide_37,True,False,False
slide_367,True,False,False
slide_368,True,False,False
slide_370,True,False,False
slide_371,True,False,False
slide_372,True,False,False
slide_375,True,False,False
slide_377,True,False,False
slide_378,True,False,False
slide_379,True,False,False
slide_381,True,False,False
slide_383,True,False,False
slide_384,True,False,False
slide_39,True,False,False
slide_388,True,False,False
slide_389,True,False,False
slide_390,True,False,False
slide_391,True,False,False
slide_393,True,False,False
slide_40,True,False,False
slide_395,True,False,False
slide_396,True,False,False
slide_397,True,False,False
slide_398,True,False,False
slide_399,True,False,False
slide_400,True,False,False
slide_401,True,False,False
slide_402,True,False,False
slide_403,True,False,False
slide_404,True,False,False
slide_41,True,False,False
slide_405,True,False,False
slide_406,True,False,False
slide_407,True,False,False
slide_408,True,False,False
slide_409,True,False,False
slide_410,True,False,False
slide_411,True,False,False
slide_413,True,False,False
slide_414,True,False,False
slide_42,True,False,False
slide_415,True,False,False
slide_416,True,False,False
slide_417,True,False,False
slide_419,True,False,False
slide_420,True,False,False
slide_421,True,False,False
slide_422,True,False,False
slide_423,True,False,False
slide_424,True,False,False
slide_425,True,False,False
slide_43,True,False,False
slide_427,True,False,False
slide_428,True,False,False
slide_429,True,False,False
slide_430,True,False,False
slide_431,True,False,False
slide_432,True,False,False
slide_433,True,False,False
slide_434,True,False,False
slide_435,True,False,False
slide_44,True,False,False
slide_436,True,False,False
slide_437,True,False,False
slide_439,True,False,False
slide_440,True,False,False
slide_441,True,False,False
slide_442,True,False,False
slide_446,True,False,False
slide_447,True,False,False
slide_448,True,False,False
slide_449,True,False,False
slide_450,True,False,False
slide_452,True,False,False
slide_454,True,False,False
slide_455,True,False,False
slide_456,True,False,False
slide_459,True,False,False
slide_460,True,False,False
slide_461,True,False,False
slide_463,True,False,False
slide_465,True,False,False
slide_47,True,False,False
slide_466,True,False,False
slide_467,True,False,False
slide_468,True,False,False
slide_469,True,False,False
slide_470,True,False,False
slide_471,True,False,False
slide_472,True,False,False
slide_473,True,False,False
slide_474,True,False,False
slide_476,True,False,False
slide_477,True,False,False
slide_478,True,False,False
slide_479,True,False,False
slide_480,True,False,False
slide_481,True,False,False
slide_482,True,False,False
slide_483,True,False,False
slide_484,True,False,False
slide_485,True,False,False
slide_49,True,False,False
slide_486,True,False,False
slide_487,True,False,False
slide_488,True,False,False
slide_489,True,False,False
slide_491,True,False,False
slide_492,True,False,False
slide_493,True,False,False
slide_495,True,False,False
slide_50,True,False,False
slide_496,True,False,False
slide_497,True,False,False
slide_499,True,False,False
slide_500,True,False,False
slide_501,True,False,False
slide_502,True,False,False
slide_504,True,False,False
slide_6,True,False,False
slide_51,True,False,False
slide_506,True,False,False
slide_507,True,False,False
slide_508,True,False,False
slide_509,True,False,False
slide_510,True,False,False
slide_511,True,False,False
slide_512,True,False,False
slide_514,True,False,False
slide_52,True,False,False
slide_517,True,False,False
slide_518,True,False,False
slide_53,True,False,False
slide_54,True,False,False
slide_59,True,False,False
slide_7,True,False,False
slide_61,True,False,False
slide_62,True,False,False
slide_63,True,False,False
slide_64,True,False,False
slide_65,True,False,False
slide_66,True,False,False
slide_69,True,False,False
slide_70,True,False,False
slide_73,True,False,False
slide_74,True,False,False
slide_75,True,False,False
slide_76,True,False,False
slide_77,True,False,False
slide_78,True,False,False
slide_79,True,False,False
slide_80,True,False,False
slide_81,True,False,False
slide_9,True,False,False
slide_82,True,False,False
slide_84,True,False,False
slide_89,True,False,False
slide_91,True,False,False
slide_92,True,False,False
slide_93,True,False,False
slide_94,True,False,False
slide_97,True,False,False
slide_99,True,False,False
slide_101,True,False,False
slide_102,True,False,False
slide_103,True,False,False
slide_519,True,False,False
slide_520,True,False,False
slide_523,True,False,False
slide_526,True,False,False
slide_528,True,False,False
slide_529,True,False,False
slide_534,True,False,False
slide_535,True,False,False
slide_536,True,False,False
slide_537,True,False,False
slide_538,True,False,False
slide_539,True,False,False
slide_540,True,False,False
slide_542,True,False,False
slide_543,True,False,False
slide_544,True,False,False
slide_545,True,False,False
slide_548,True,False,False
slide_549,True,False,False
slide_550,True,False,False
slide_551,True,False,False
slide_553,True,False,False
slide_554,True,False,False
slide_555,True,False,False
slide_556,True,False,False
slide_557,True,False,False
slide_558,True,False,False
slide_561,True,False,False
slide_562,True,False,False
slide_565,True,False,False
slide_566,True,False,False
slide_567,True,False,False
slide_568,True,False,False
slide_569,True,False,False
slide_570,True,False,False
slide_571,True,False,False
slide_572,True,False,False
slide_573,True,False,False
slide_574,True,False,False
slide_575,True,False,False
slide_577,True,False,False
slide_578,True,False,False
slide_579,True,False,False
slide_580,True,False,False
slide_581,True,False,False
slide_582,True,False,False
slide_584,True,False,False
slide_585,True,False,False
slide_586,True,False,False
slide_587,True,False,False
slide_588,True,False,False
slide_590,True,False,False
slide_591,True,False,False
slide_592,True,False,False
slide_595,True,False,False
slide_597,True,False,False
slide_598,True,False,False
slide_599,True,False,False
slide_600,True,False,False
slide_601,True,False,False
slide_602,True,False,False
slide_603,True,False,False
slide_605,True,False,False
slide_608,True,False,False
slide_609,True,False,False
slide_612,True,False,False
slide_613,True,False,False
slide_614,True,False,False
slide_615,True,False,False
slide_616,True,False,False
slide_617,True,False,False
slide_618,True,False,False
slide_619,True,False,False
slide_621,True,False,False
slide_622,True,False,False
slide_623,True,False,False
slide_624,True,False,False
slide_625,True,False,False
slide_626,True,False,False
slide_628,True,False,False
slide_629,True,False,False
slide_630,True,False,False
slide_631,True,False,False
slide_632,True,False,False
slide_633,True,False,False
slide_634,True,False,False
slide_635,True,False,False
slide_636,True,False,False
slide_637,True,False,False
slide_639,True,False,False
slide_640,True,False,False
slide_641,True,False,False
slide_643,True,False,False
slide_644,True,False,False
slide_645,True,False,False
slide_646,True,False,False
slide_647,True,False,False
slide_648,True,False,False
slide_650,True,False,False
slide_651,True,False,False
slide_653,True,False,False
slide_654,True,False,False
slide_655,True,False,False
slide_656,True,False,False
slide_657,True,False,False
slide_658,True,False,False
slide_659,True,False,False
slide_660,True,False,False
slide_664,True,False,False
slide_665,True,False,False
slide_666,True,False,False
slide_667,True,False,False
slide_668,True,False,False
slide_669,True,False,False
slide_671,True,False,False
slide_672,True,False,False
slide_673,True,False,False
slide_674,True,False,False
slide_675,True,False,False
slide_676,True,False,False
slide_677,True,False,False
slide_678,True,False,False
slide_680,True,False,False
slide_681,True,False,False
slide_682,True,False,False
slide_683,True,False,False
slide_684,True,False,False
slide_685,True,False,False
slide_686,True,False,False
slide_687,True,False,False
slide_688,True,False,False
slide_689,True,False,False
slide_691,True,False,False
slide_692,True,False,False
slide_693,True,False,False
slide_696,True,False,False
slide_697,True,False,False
slide_698,True,False,False
slide_703,True,False,False
slide_704,True,False,False
slide_707,True,False,False
slide_709,True,False,False
slide_711,True,False,False
slide_712,True,False,False
slide_714,True,False,False
slide_715,True,False,False
slide_716,True,False,False
slide_717,True,False,False
slide_719,True,False,False
slide_721,True,False,False
slide_724,True,False,False
slide_725,True,False,False
slide_726,True,False,False
slide_727,True,False,False
slide_730,True,False,False
slide_733,True,False,False
slide_738,True,False,False
slide_739,True,False,False
slide_740,True,False,False
slide_741,True,False,False
slide_742,True,False,False
slide_744,True,False,False
slide_747,True,False,False
slide_748,True,False,False
slide_750,True,False,False
slide_752,True,False,False
slide_753,True,False,False
slide_754,True,False,False
slide_756,True,False,False
slide_758,True,False,False
slide_760,True,False,False
slide_761,True,False,False
slide_763,True,False,False
slide_764,True,False,False
slide_766,True,False,False
slide_767,True,False,False
slide_768,True,False,False
slide_770,True,False,False
slide_771,True,False,False
slide_773,True,False,False
slide_774,True,False,False
slide_775,True,False,False
slide_777,True,False,False
slide_778,True,False,False
slide_779,True,False,False
slide_780,True,False,False
slide_781,True,False,False
slide_782,True,False,False
slide_783,True,False,False
slide_784,True,False,False
slide_785,True,False,False
slide_786,True,False,False
slide_787,True,False,False
slide_788,True,False,False
slide_790,True,False,False
slide_792,True,False,False
slide_794,True,False,False
slide_795,True,False,False
slide_796,True,False,False
slide_797,True,False,False
slide_798,True,False,False
slide_799,True,False,False
slide_802,True,False,False
slide_803,True,False,False
slide_805,True,False,False
slide_807,True,False,False
slide_808,True,False,False
slide_809,True,False,False
slide_810,True,False,False
slide_811,True,False,False
slide_812,True,False,False
slide_813,True,False,False
slide_814,True,False,False
slide_928,False,True,False
slide_918,False,True,False
slide_920,False,True,False
slide_917,False,True,False
slide_929,False,True,False
slide_879,False,True,False
slide_916,False,True,False
slide_878,False,True,False
slide_872,False,True,False
slide_892,False,True,False
slide_882,False,True,False
slide_818,False,True,False
slide_915,False,True,False
slide_930,False,True,False
slide_880,False,True,False
slide_923,False,True,False
slide_490,False,True,False
slide_123,False,True,False
slide_273,False,True,False
slide_144,False,True,False
slide_453,False,True,False
slide_170,False,True,False
slide_120,False,True,False
slide_513,False,True,False
slide_215,False,True,False
slide_90,False,True,False
slide_56,False,True,False
slide_57,False,True,False
slide_236,False,True,False
slide_139,False,True,False
slide_46,False,True,False
slide_376,False,True,False
slide_218,False,True,False
slide_350,False,True,False
slide_67,False,True,False
slide_175,False,True,False
slide_68,False,True,False
slide_239,False,True,False
slide_152,False,True,False
slide_20,False,True,False
slide_161,False,True,False
slide_208,False,True,False
slide_282,False,True,False
slide_155,False,True,False
slide_167,False,True,False
slide_16,False,True,False
slide_119,False,True,False
slide_38,False,True,False
slide_156,False,True,False
slide_258,False,True,False
slide_223,False,True,False
slide_153,False,True,False
slide_444,False,True,False
slide_325,False,True,False
slide_264,False,True,False
slide_394,False,True,False
